idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words
707	[[0.9196124]]	The tripartite agreement was signed by Assam Chief Minister Sarbananda Sonowal, the top representatives of the four factions of the NDFB, ABSU, Joint Secretary in the Home Ministry Satyendra Garg and Assam Chief Secretary Kumar Sanjay Krishna.	ಬೋಡೋಲ್ಯಾಂಡ್ ನ ತ್ರಿಪಕ್ಷೀಯ ಒಪ್ಪಂದಕ್ಕೆ ಅಸ್ಸಾಂ ಮುಖ್ಯಮಂತ್ರಿ ಸರ್ಬಾನಂದಾ ಸೋನೋವಾಲ್, ಎನ್ ಡಿಎಫ್ ಬಿ, ಎಬಿಎಸ್ ಯುನ ಪ್ರಮುಖ ನಾಯಕರು, ಗೃಹ ಸಚಿವಾಲಯದ ಜಂಟಿ ಕಾರ್ಯದರ್ಶಿ ಸತ್ಯೇಂದ್ರ ಗರ್ಗ್ ಮತ್ತು ಅಸ್ಸಾಂ ಮುಖ್ಯ ಕಾರ್ಯದರ್ಶಿ ಕುಮಾರ್ ಸಂಜಯ್ ಕೃಷ್ಣಾ ಅವರು ಕೇಂದ್ರ ಗೃಹ ಸಚಿವ ಅಮಿತ್ ಶಾ ಸಮ್ಮುಖದಲ್ಲಿ ಸಹಿ ಹಾಕಿರುವುದಾಗಿ ವರದಿ ತಿಳಿಸಿದೆ.	0.9196124	True	True
810	[[0.925492]]	Indian pair of Sania Mirza and Rohan Bopanna reached the Mixed doubles semi-final.	ಮಿಶ್ರ ಡಬಲ್ಸ್ ವಿಭಾಗದಲ್ಲಿ ಭಾರತದ ಸಾನಿಯ ಮಿರ್ಜಾ ಹಾಗೂ ರೋಹನ್ ಬೋಪಣ್ಣ ಜೋಡಿ ಕ್ವಾರ್ಟರ್ ಫೈನಲ್ ತಲುಪಿದೆ.	0.925492	True	True
1094	[[0.9340658]]	These include Indian masala chai and British tea blends.	ಭಾರತದ ಮಸಾಲಾ ಚಾಯ್‌, ಮತ್ತು ಬ್ರಿಟಿಷ್‌ ಚಹಾದ ಹದವಾದ ಮಿಶ್ರಣಗಳು ಇವುಗಳಲ್ಲಿ ಸೇರಿವೆ.	0.9340658	True	True
1196	[[0.9104315]]	The country's richest candidate Ramesh Kumar Sharma, who fought as an independent from Patliputra parliamentary seat in Bihar, lost his deposit as he secured only 1,556 votes.	ಬಿಹಾರದ ಪಾಟಲಿಪುತ್ರದಿಂದ ಸ್ವತಂತ್ರ ಅಭ್ಯರ್ಥಿಯಾಗಿ ಸ್ಪರ್ಧಿಸಿರುವ ಶ್ರೀಮಂತ ಅಭ್ಯರ್ಥಿ ರಮೇಶ್ ಕುಮಾರ್ ಶರ್ಮಾ ಕೇವಲ 1,556 ಮತಗಳನ್ನು ಪಡೆಯುವ ಮೂಲಕ ಠೇವಣಿ ಕಳೆದುಕೊಂಡಿದ್ದಾರೆ.	0.9104315	True	True
1247	[[0.90232503]]	How many we infect: The average number of new infections caused by a typical infectious person, that is human transmissibility range (R0) is between 2to 3.1	ನಾವು ಎಷ್ಟು ಜನ ಸೋಂಕಿತರಾಗಬಹುದು: ಸಾಂಕ್ರಾಮಿಕ ವ್ಯಕ್ತಿಯಿಂದ ಉಂಟಾಗುವ ಹೊಸ ಸೋಂಕುಗಳ ಸರಾಸರಿ ಸಂಖ್ಯೆ, ಅಂದರೆ ಮಾನವ ಪ್ರಸರಣ ಶ್ರೇಣಿ (ಆರ್0) 2 ರಿಂದ 3 ರ ನಡುವೆ ಇರುತ್ತದೆ.	0.90232503	True	True
1388	[[0.9131906]]	Cabinet approves establishment of new All India Institutes of Medical Sciences at Gorakhpur	ಗೋರಖ್ಪುರದಲ್ಲಿ ನೂತನ ಅಖಿಲ ಭಾರತ ವೈದ್ಯಕೀಯ ವಿಜ್ಞಾನ ಸಂಸ್ಥೆ ಸ್ಥಾಪನೆಗೆ ಸಚಿವ ಸಂಪುಟದ ಅನುಮೋದನೆ	0.9131906	True	True
1439	[[0.9393764]]	Kings XI Punjab: KL Rahul, Mayank Agarwal, Yuvraj Singh, Karun Nair, David Miller, Marcus Stoinis, Axar Patel, Ravichandran Ashwin (captain), AJ Tye, Mohit Sharma, Mujeeb ur Rahman.	ಕಿಂಗ್ಸ್ ಎಲೆವನ್ ಪಂಜಾಬ್ : ಕೆಎಲ್ ರಾಹುಲ್(ವಿಕೆಟ್ ಕೀಪರ್), ಮಯಾಂಕ್ ಅಗರವಾಲ್, ಕರುಣ್ ನಾಯರ್, ಯುವರಾಜ್ ಸಿಂಗ್, ಡೇವಿಡ್ ಮಿಲ್ಲರ್, ಸ್ಟೋಯಿನಿಸ್, ಅಕ್ಷರ್ ಪಟೇಲ್, ಆರ್ ಅಶ್ವಿನ್(ನಾಯಕ), ಆಂಡ್ರ್ಯೂ ಟೈ, ಮೋಹಿತ್ ಶರ್ಮ, ಮುಜೀಬ್ ಉರ್ ರಹಮಾನ್.	0.9393764	True	True
1455	[[0.9110018]]	Pamela Chopra helped them select tunes and instruments to give some of the songs a Punjabi flavour.	ಕೆಲವು ಹಾಡುಗಳಿಗೆ ಪಂಜಾಬಿ ಮಾಧುರ್ಯವನ್ನು ನೀಡುವ ಸಲುವಾಗಿ ರಾಗಗಳು ಮತ್ತು ವಾದ್ಯಗಳನ್ನು ಆಯ್ಕೆ ಮಾಡಲು ಪಮೇಲಾ ಚೋಪ್ರಾ ಸಹಾಯ ಮಾಡಿದರು.	0.9110018	True	True
1696	[[0.91864085]]	While in jail, Ajay makes friends with some other hardcore convicts, who are good at heart.	ಜೈಲಿನಲ್ಲಿರುವಾಗ, ಅಜಯ್ ಹೃದಯದಿಂದ ಒಳ್ಳೆಯವರಾಗಿರುವ ಕೆಲವು ಇತರ ಉಗ್ರ ಅಪರಾಧಿಗಳ ಸ್ನೇಹಬೆಳೆಸುತ್ತಾನೆ.	0.91864085	True	True
1705	[[0.9542007]]	The engine puts out 107 ps of power and 140 Nm of torque.	ಈ ಎಂಜಿನ್ 107 ಬಿ‍‍ಹೆಚ್‍‍ಪಿ ಪವರ್ ಹಾಗೂ 140 ಎನ್‍ಎಂ ಟಾರ್ಕ್ ಉತ್ಪಾದಿಸುತ್ತದೆ.	0.9542007	True	True
1712	[[0.9119242]]	Early in July 1974, I was in Nicosia when a coup to depose President Makarios took place, and I saw his palace go up in flames.	ಜುಲೈ 1974ರ ಆದಿ ಭಾಗದಲ್ಲಿ, ರಾಷ್ಟ್ರಾಧ್ಯಕ್ಷ ಮಾಕಾರಿಯೊಸ್‍ನನ್ನು ಪದಚ್ಯುತಮಾಡಲಿಕ್ಕಾಗಿ ನಡೆದ ಕ್ಷಿಪ್ರ ಕ್ರಾಂತಿಯ ಸಮಯದಲ್ಲಿ ನಾನು ನಿಕೊಸಿಯದಲ್ಲೇ ಇದ್ದೆ, ಮತ್ತು ಅವನ ಅರಮನೆಯು ಬೆಂಕಿಗೆ ಆಹುತಿಯಾಗುವುದನ್ನು ಕಣ್ಣಾರೆ ಕಂಡೆ.	0.9119242	True	True
1895	[[0.921935]]	It creates an atmosphere of hate against dissenters and an atmosphere of sympathy for politicians like Modi.	ಭಿನ್ನಭಿಪ್ರಾಯವನ್ನು ವ್ಯಕ್ತಪಡಿಸುವವರ ವಿರುದ್ಧ ದ್ವೇಷದ ವಾತಾವರಣವನ್ನು ಹಾಗೂ ಮೋದಿಯವರಂತಹ ರಾಜಕಾರಣಿಗಳ ಬಗ್ಗೆ ಅನುಕಂಪದ ವಾತಾವರಣವನ್ನು ಈ ಮೂಲಕ ಸೃಷ್ಟಿಸಲಾಗುತ್ತದೆ.	0.921935	True	True
1929	[[0.9054475]]	13MP rear camera + 5MP front camera	13MP ಹಿಂಭಾಗದ ಕ್ಯಾಮರಾ + ಸೆಕೆಂಡರಿ 5-ಮೆಗಾ ಪಿಕ್ಸಲ್ ಹಿಂಭಾಗದ ಕ್ಯಾಮರಾ	0.9054475	False	True
2022	[[0.9019324]]	Students raised slogans against the government.	ವಿದ್ಯಾರ್ಥಿಗಳು ಸರಕಾರದ ವಿದ್ಯಾರ್ಥಿ ವಿರೋಧಿ ನಡೆಗೆ ಘೋಷಣೆ ಕೂಗಿ ಆಕ್ರೋಶ ವ್ಯಕ್ತಪಡಿಸಿದರು.	0.9019324	False	True
2108	[[0.9323634]]	( Read Hebrews 6: 13 - 18. Gal.	( ಇಬ್ರಿಯ 6: ​ 13 - 18 ಓದಿ. ಗಲಾ.	0.9323634	False	True
2139	[[0.9030861]]	Abu Dhabi, the UAE capital, has a sovereign wealth fund of about USD 800 billion.	ಯುಎಇ ರಾಜಧಾನಿಯಾದ ಅಬುದಾಭಿ ಸುಮಾರು 800 ಶತಕೋಟಿ ಡಾಲರ್ ವೌಲ್ಯದ ಸಂಪತ್ತನ್ನು ಹೊಂದಿದೆ.	0.9030861	True	True
2188	[[0.91663295]]	India Red: Parthiv Patel (Captain & wk), Shikhar Dhawan, Manish Pandey, Mayank Agarwal, Kedar Jadhav, Ishank Jaggi, Gurkeerat Mann, Axar Patel, Akshay Karnewar, Ashok Dinda, Kulwant Khejroliya, Dhawal Kulkarni, Govinda Poddar	ಇಂಡಿಯಾ ರೆಡ್‌ ತಂಡ: ಪಾರ್ಥಿವ್‌ ಪಟೇಲ್‌ (ನಾಯಕ), ಶಿಖರ್‌ ಧವನ್‌, ಮನೀಷ್‌ ಪಾಂಡೆ, ಮಾಯಾಂಕ್‌ ಅಗರ್ವಾಲ್‌, ಕೇದಾರ್‌ ಜಾಧವ್‌, ಇಶಾಂಕ್‌ ಜಗ್ಗಿ, ಗುರುಕೀರತ್‌ ಮಾನ್‌, ಅಕ್ಷರ್‌ ಪಟೇಲ್‌, ಅಕ್ಷಯ್‌ ಕರ್ಣೆವಾರ್‌, ಅಶೋಕ್‌ ದಿಂಡ, ಕುಲವಂತ್‌ ಖೆಜೊಲಿಯ, ಧವಳ್‌ ಕುಲಕರ್ಣಿ, ಗೋವಿಂದ ಪೋದ್ದರ್‌.	0.91663295	True	True
2200	[[0.90295213]]	Karnataka Assembly Speaker KR Ramesh Kumar.	ರಾಜ್ಯ ವಿಧಾನ ಸಭೆಯ ಸಭಾಧ್ಯಕ್ಷ ಕೆ ಆರ್ ರಮೇಶ್ ಕುಮಾರ್ ಅಭಿಪ್ರಾಯ	0.90295213	False	True
2240	[[0.9139881]]	At 5: 26 a.m. on December 26, the earth quaked five miles [8 km] south of the city of Bam in Iran.	ಡಿಸೆಂಬರ್‌ 26ರಂದು ಬೆಳಗ್ಗೆ 5: 26ಕ್ಕೆ, ಇರಾನಿನ ಬಾಮ್‌ ನಗರದ ಸುಮಾರು ಎಂಟು ಕಿಲೊಮೀಟರ್‌ ದಕ್ಷಿಣಕ್ಕೆ ಭೂಮಿಯು ಕಂಪಿಸಿತು.	0.9139881	True	True
2502	[[0.9190543]]	Prime Minister releases commemorative coin in honour of Bharat Ratna Shri Atal Bihari Vajpayee	ಭಾರತ ರತ್ನ ಶ್ರೀ ಅಟಲ್ ಬಿಹಾರಿ ವಾಜಪೇಯಿ ಅವರ ಗೌರವಾರ್ಥ ಸ್ಮರಣಿಕೆ ನಾಣ್ಯವನ್ನು ಪ್ರಧಾನಮಂತ್ರಿಬಿಡುಗಡೆ ಮಾಡಿದರು	0.9190543	True	True
2546	[[0.9192709]]	At the school level, special focus is being paid to improving quality of education, improving learning outcomes, giving a boost to innovation and scientific temper, improving infrastructure, using technology to improve understanding among the students.	ಶಾಲಾ ಮಟ್ಟದಲ್ಲಿ ಶಿಕ್ಷಣದ ಗುಣಮಟ್ಟವನ್ನು ಸುಧಾರಿಸಲು, ಕಲಿಕೆಯ ಫಲಿತಾಂಶಗಳನ್ನು ಸುಧಾರಿಸಲು, ನಾವೀನ್ಯತೆ ಮತ್ತು ವೈಜ್ಞಾನಿಕ ಮನೋಭಾವಕ್ಕೆ ಉತ್ತೇಜನ ನೀಡುವುದು, ಮೂಲಸೌಕರ್ಯಗಳನ್ನು ಸುಧಾರಿಸುವುದು, ವಿದ್ಯಾರ್ಥಿಗಳಲ್ಲಿ ತಿಳುವಳಿಕೆಯನ್ನು ಸುಧಾರಿಸಲು ತಂತ್ರಜ್ಞಾನವನ್ನು ಬಳಸುವುದರ ಕಡೆಗೂ ವಿಶೇಷ ಗಮನ ನೀಡಲಾಗುತ್ತಿದೆ.	0.9192709	True	True
2611	[[0.9355467]]	This is divided into 7,000 plots, in 195 villages in Gujarat and in 104 villages in Maharashtra.	ಇದಕ್ಕಾಗಿ ಗುಜರಾತ್ನಲ್ಲಿ 195 ಗ್ರಾಮಗಳಲ್ಲಿ ಮತ್ತು ಮಹಾರಾಷ್ಟ್ರದ 104 ಗ್ರಾಮಗಳಲ್ಲಿ 7,000 ಪ್ಲಾಟ್ಗಳು ವಿಂಗಡಿಸಲಾಗಿದೆ.	0.9355467	True	True
2731	[[0.9019526]]	"""I feel proud to pronounce this publicly,"""" PM Modi had said."""	ಇದನ್ನು ಸಾರ್ವಜನಿಕವಾಗಿ ಉಚ್ಚರಿಸಲು ನನಗೆ ಹೆಮ್ಮೆ ಇದೆ” ಎಂದು ಪ್ರಧಾನಿ ಮೋದಿ ಹೇಳಿದ್ದರು.	0.9019526	True	True
2969	[[0.9002638]]	These include migrants from within the countryHindi-speakers, tribals from Jharkhand, Hindu Bengalis from West Bengaland immigrants from Nepal and Bangladesh.	ಇವರಲ್ಲಿ ಭಾರತದೊಳಗಿಂದಲೇ ವಲಸೆ ಬಂದ ಹಿಂದಿ ಭಾಷಿಕರು, ಜಾರ್ಖಂಡದಿಂದ ಬಂದ ಬುಡಕಟ್ಟು ಜನರು, ಪಶ್ಚಿಮ ಬಂಗಾಲದಿಂದ ಬಂದ ಹಿಂದು ಬೆಂಗಾಲಿಗಳು ಹಾಗೂ ನೇಪಾಳ ಮತ್ತು ಬಾಂಗ್ಲಾದೇಶದಿಂದ ಬಂದ ವಲಸಿಗರು ಸೇರಿದ್ದಾರೆ.	0.9002638	True	True
3019	[[0.94089615]]	His mother Chandrakanta Goyal was elected three times to the Maharashtra Legislative Assembly from Mumbai.	ಇವರ ತಾಯಿ ಚಂದ್ರಕಾಂತಾ ಗೋಯಲ್‌ ಅವರು ಮೂರು ಬಾರಿ ಮುಂಬೈನಿಂದ ಮಹಾರಾಷ್ಟ್ರ ವಿಧಾನಸಭೆಗೆ ಆಯ್ಕೆಯಾಗಿದ್ದರು.	0.94089615	True	True
3103	[[0.91248965]]	Home National Govt appoints Rishi Kumar Shukla as CBI director	Home ರಾಷ್ಟ್ರೀಯ ಸಿಬಿಐನ ನೂತನ ನಿರ್ದೇಶಕರಾಗಿ ರಿಷಿ ಕುಮಾರ್ ಶುಕ್ಲಾ ನೇಮಕ	0.91248965	True	True
3135	[[0.9278115]]	Consider, too, these other examples: Romans 15: 30. 1 Thessalonians 5: 25. 2 Thessalonians 3: 1. Hebrews 13: 18.	ಈ ಕೆಳಗಿನ ಉದಾಹರಣೆಗಳನ್ನು ಸಹ ಪರಿಗಣಿಸಿರಿ: ರೋಮಾಪುರ 15: 30. 1 ಥೆಸಲೊನೀಕ 5: 25. 2 ಥೆಸಲೊನೀಕ 3: 1. ಇಬ್ರಿಯ 13 :⁠ 18.	0.9278115	True	True
3250	[[0.9093311]]	Chief minister HD Kumaraswamy cancelled all his scheduled programmes and visited the accident site and announced a compensation of Rs 5 lakh each to the family of those who were killed.	ತಮ್ಮ ಎಲ್ಲಾ ಕಾರ್ಯಕ್ರಮಗಳನ್ನು ರದ್ದುಪಡಿಸಿ ದುರಂತ ನಡೆದ ಸ್ಥಳಕ್ಕೆ ಆಗಮಿಸಿದ ಮುಖ್ಯಮಂತ್ರಿ ಎಚ್. ಡಿ. ಕುಮಾರಸ್ವಾಮಿ, ಮೃತಪಟ್ಟವರ ಸಂಬಂಧಿಕರಿಗೆ ಸಾಂತ್ವನ ಹೇಳಿ, ಮೃತಪಟ್ಟ ಕುಟುಂಬದವರಿಗೆ ತಲಾ 5 ಲಕ್ಷ ರೂ.	0.9093311	True	True
3400	[[0.91113174]]	The Prime Minister, Shri Narendra Modi, will visit his Parliamentary Constituency of Varanasi, on the 22ndand 23rdof September.	ಪ್ರಧಾನಮಂತ್ರಿ ಶ್ರೀ ನರೇಂದ್ರ ಮೋದಿ ಅವರು ತಮ್ಮ ಲೋಕಸಭಾ ಕ್ಷೇತ್ರ ವಾರಾಣಸಿಗೆ ಸೆಪ್ಟೆಂಬರ್ 22 ಮತ್ತು 23ರಂದು ಭೇಟಿ ನೀಡಲಿದ್ದಾರೆ.	0.91113174	True	True
3479	[[0.9376235]]	The iPhone 11 series consists of iPhone 11, iPhone 11 Pro and iPhone 11 Pro Max.	ಐಫೋನ್ 11 ಸರಣಿಯು ಐಫೋನ್ 11, ಐಫೋನ್ 11 ಪ್ರೊ ಮತ್ತು ಐಫೋನ್ 11 ಪ್ರೊ ಮ್ಯಾಕ್ಸ್‌ ಫೋನ್‌ಗಳನ್ನು ಒಳಗೊಂಡಿದೆ.	0.9376235	True	True
3568	[[0.9221945]]	After some time, mini buses, jeep, van, cars, two-wheelers and LCVs were permitted to pass through the route.	ಕೆಲ ಸಮಯದ ಬಳಿಕ ಮಿನಿ ಬಸ್, ಜೀಪು, ವ್ಯಾನ್, ಕಾರು, ದ್ವಿಚಕ್ರ, ಎಲ್‌ಸಿವಿ ವಾಹನಗಳಿಗೆ ಮಾತ್ರ ಸಂಚಾರಕ್ಕೆ ಅವಕಾಶ ನೀಡಲಾಗಿತ್ತು.	0.9221945	True	True
3591	[[0.91508555]]	One of the key speakers at the WSF 2004 was Joseph Stiglitz.	ಆ WSF ನ 2004 ರ ವೇದಿಕೆಯಲ್ಲಿ ಜೊಸೆಫ್ ಸ್ಟಿಗ್ಲಿಜ್ ಪ್ರಮುಖ ಭಾಷಣಕಾರರಲ್ಲೊಬ್ಬರಾಗಿದ್ದರು.	0.91508555	True	True
3723	[[0.9196742]]	MS Dhoni(captain), Suresh Raina, Ravindra Jadeja, Faf du Plessis, Harbhajan Singh, Dwayne Bravo, Shane Watson, Ambati Rayudu, Deepak Chahar, , Kanishk Seth, Lungi Ngidi, Dhruv Shorey, Murali Vijay, Sam Billings, Kshitiz Sharma, Monu Kumar, Chaitanya Bishnoi, Imran Tahir, Karn Sharma, Shardul Thakur, N Jagadeesan, David Willey, Mark Wood, KM Asif.	ಎಂ. ಎಸ್. ಧೋನಿ(ನಾಯಕ), ಹರ್ಭಜನ್ ಸಿಂಗ್, ಶೇನ್ ವ್ಯಾಟ್ಸನ್, ಡ್ವೇನ್ ಬ್ರಾವೋ, ಸುರೇಸ್ ರೈನಾ, ರವೀಂದ್ರ ಜಡೇಜಾ, ಅಂಬಾಟಿ ರಾಯುಡು, ಇಮ್ರಾನ್ ತಾಹೀರ್, ಫಾಫ್ ಡುಪ್ಲೆಸಿಸ್, ದೀಪಕ್ ಚಹಾರ್, ಶಾರ್ದೂಲ್ ಠಾಕೂರ್, ಮುರಳಿ ವಿಜಯ್, ಕರಣ್ ಶರ್ಮಾ, ಮೋಹಿತ್ ಶರ್ಮಾ, ಧ್ರುವ ಶೊರೆ, ಸ್ಕಾಟ್ ಕಗ್ಲಿಜಿನ್ ಮೋನು ಕುಮಾರ್, ಮಿಚೆಲ್ ಸ್ಯಾಂಟ್ನರ್, ಚೈತನ್ಯ ಬಿಶ್ನೂ, ನ ಜಗದೀಶನ್, ರುತುರಾಜ್ ಗಾಯಕ್ವಾಡ್, ಕೆಎಂ ಆಸೀಫ್	0.9196742	True	True
3765	[[0.90406775]]	The comparison between cricket and baseball demonstrates that many of baseball's distinctive elements are shared in various ways with its cousin sports.	ಕ್ರಿಕೆಟ್ ಮತ್ತು ಬೇಸ್ ಬಾಲ್ ನ ನಡುವಣ ಹೋಲಿಕೆಯು ಬೇಸ್ ಬಾಲ್ ನ ಹಲವು ವೈಶಿಷ್ಟ್ಯಪೂರ್ಣ ಅಂಶಗಳು ವಿವಿಧ ರೀತಿಗಳಲ್ಲಿ ಅದರ ದಾಯಾದಿ ಕ್ರೀಡೆಯಿಂದ ಹಂಚಿಕೊಳ್ಳಲ್ಪಟ್ಟಿರುವುದನ್ನು ತೋರಿಸುತ್ತದೆ.	0.90406775	True	True
3791	[[0.9048499]]	Responding to questions on Prime Minister Narendra Modi's call for national self-reliance, BJP spokesperson and Rajya Sabha member, GVL Narasimha Rao, said there is not going to be any directive to buy local products but felt that a lot of people might themselves see the need to purchase those of good quality made in the country.	ಪ್ರಧಾನಿ ಮೋದಿ ಅವರ ರಾಷ್ಟ್ರೀಯ ಸ್ವಾವಲಂಬನೆ ಬಗ್ಗೆ ವರದಿಗಾರರ ಪ್ರಶ್ನೆಗೆ ಉತ್ತರಿಸಿದ ಬಿಜೆಪಿ ವಕ್ತಾರ ಹಾಗೂ ರಾಜ್ಯಸಭಾ ಸದಸ್ಯ ಜಿವಿಎಲ್ ನರಸಿಂಹರಾವ್ ಅವರು, ಸ್ಥಳೀಯ ಉತ್ಪನ್ನಗಳನ್ನು ಖರೀದಿಸಲು ಯಾವುದೇ ನಿರ್ದೇಶನವಿಲ್ಲ, ಆದರೆ ದೇಶದಲ್ಲಿ ತಯಾರಿಸಿದ ಉತ್ತಮ ಗುಣಮಟ್ಟದ ವಸ್ತುಗಳನ್ನು ಖರೀದಿಸುವ ಅಗತ್ಯವನ್ನು ಬಹಳಷ್ಟು ಜನರು ಕಾಣಬಹುದು ಎಂದರು.	0.9048499	True	True
3945	[[0.9017538]]	Speaking on the occasion, the Prime Minister said innovation is the need of the hour for every society and every era.	ಈ ಸಂದರ್ಭದಲ್ಲಿ ಮಾತನಾಡಿದ ಪ್ರಧಾನಮಂತ್ರಿಯವರು, ಪ್ರತಿಯೊಂದು ಯುಗಕ್ಕೂ, ಪ್ರತಿಯೊಂದು ಸಮಾಜಕ್ಕೂ ನಾವಿನ್ಯತೆ ಈ ಹೊತ್ತಿನ ಅಗತ್ಯವಾಗಿದೆ ಎಂದು ಹೇಳಿದರು.	0.9017538	True	True
4015	[[0.92314035]]	Born in Bihar's Muzaffarpur, Shivangi did her schooling from DAV Public school.	ಬಿಹಾರದ ಮುಜಾಫರ್​ಪುರದಲ್ಲಿ ಜನಿಸಿದ ಶಿವಾಂಗಿ ಡಿಎವಿ ಪಬ್ಲಿಕ್ ಸ್ಕೂಲ್​ನಲ್ಲಿ ಅಧ್ಯಯನ ಮಾಡಿದ್ದರು.	0.92314035	True	True
