idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words
1408	[[0.9292822]]	Police have registered a murder case and started investigation.	இந்த கொலை சம்பவம் குறித்து வழக்குப்பதிவு செய்து போலீசார் விசாரணையை தொடங்கியுள்ளனர்.	0.9292822	True	True
1475	[[0.90918195]]	The police is investigating into the incident.	இச்சம்பவம் தொடர்பாக வழக்கு பதிவு செய்துள்ள பொலிசார் விசாரணை நடத்தி வருகின்றனர்.	0.90918195	False	True
1554	[[0.90198445]]	How important it is for all of us to cultivate that wholesome fear!	அந்த ஆரோக்கியமான பயத்தை வளர்த்துக் கொள்வது நம் அனைவருக்கும் எவ்வளவு முக்கியமாக இருக்கிறது!	0.90198445	True	True
1605	[[0.91779065]]	Polling takes place in Assam, Bihar, Chhattisgarh, Jammu and Kashmir, Karnataka, Maharashtra, Manipur, Odisha, Puducherry, Tamil Nadu Tripura, Uttar Pradesh and West Bengal.	அசாம், பீகார், சத்தீஸ்கர், ஜம்மு & காஷ்மீர்,கர்நாடகா, மஹாராஷ்டிரா, மணிப்பூர், ஒடிஷா, புதுச்சேரி, தமிழ்நாடு, உத்தரபிரதேசம் மற்றும் மேற்கு வங்காளம் உள்ளிட்டவற்றில் தேர்தல் நடைபெறுகிறது.	0.91779065	True	True
1723	[[0.9161411]]	For the financial year 2017-2018, Rs.20 crore has been allocated under this scheme	இத்திட்டத்தின் கீழ் 2017-2018ஆம் நிதியாண்டில் ரூ.20 கோடி உத்தேச நிதி ஒதுக்கீடு அளிக்கப்பட்டுள்ளது.	0.9161411	True	True
1757	[[0.9005697]]	But, an individual who has got this disease that is spinal bulbar muscular atrophy or SBMA, they are not like the other group that is they are genetically male, but phenotypically female.	ஆனால், ஒரு தனிநபர் இந்த நோயை, முதுகெலும்பு புல்பர் தசைநார் செயல்நலிவு (bulbar muscular atrophy) அல்லது SBMA கொண்டிருக்கும்போது, அவர்கள் பிற குழுவைப்போல அல்ல, அதாவது, அவர்கள் மரபணு ரீதியாக ஆண், ஆனால் பிநோடைப் (phenotype) பெண்.	0.9005697	True	True
1793	[[0.90003216]]	Police resorted to firing water cannons and tear gas to disperse the protestors.	ஆர்ப்பாட்டக்காரர்களை அப்புறப்படுத்துவதற்காக பொலிஸார் நீர்த்தாரை மற்றும் கண்ணீர்ப் புகை வீச்சுக்களை முன்னெடுத்தனர்.	0.90003216	True	True
1830	[[0.90485287]]	Justices J Chelameswar, Ranjan Gogoi, Madan Lokur and Kurien Joseph addressed the media at Justice Chelameswars home in Delhi.	உச்சநீதிமன்ற நீதிபதிகள் செல்லமேஸ்வர், ரஞ்சன் கோகாய், மதன் லோகூர் மற்றும் குரியன் ஜோசஃப் ஆகியோர் டெல்லியில் நீதிபதி செல்லமேஸ்வர் இல்லத்தில் செய்தியாளர்களை சந்தித்தனர்.	0.90485287	True	True
1900	[[0.91533303]]	Naturally occurring europium is composed of 2 isotopes, 151Eu and 153Eu, with 153Eu being the most abundant (52.2% natural abundance).	இயற்கையாகக் கிடைக்கும் யுரோப்பியம் 151Eu மற்றும் 153Eu ஆகிய இரண்டு ஓரிடத்தான்களைக் (ஐசோடோப்புகளைக்) கொண்டுள்ளன, இவற்றில் 153Eu பெருமளவு காணப்படுகின்றன (52.2%).	0.91533303	True	True
1933	[[0.90017366]]	It is the country's political, cultural, educational and financial center.	நாட்டின் பிரதான அரசியல், கல்வி, கலாச்சார மற்றும் நிதியியல் மையமாக இந்நகரம் விளங்குகின்றது.	0.90017366	True	True
2071	[[0.91489655]]	Police say they are probing the matter and appropriate action will be taken once the inquiry is complete.	இந்த வழக்கு குறித்து விசாரித்து வருவதாகவும், விசாரணை முடிந்தவுடன் உரிய நடவடிக்கைகள் எடுக்கப்படும் எனவும் பொலிஸார் தெரிவித்துள்ளனர்.	0.91489655	True	True
2345	[[0.91009665]]	Some shots of Jayan were added to the film's opening reel before the credits at screenings in Kerala.	கேரளாவில் திரையிடல்களில் வரவுகளுக்கு முன்னர் ஜெயனின் சில காட்சிகளும் படத்தின் தொடக்கக் காட்சிகளில் சேர்க்கப்பட்டன.	0.91009665	True	True
2376	[[0.90285385]]	Each of those not only helps us to identify the right religion but also presents us personally with challenges and opportunities.	அவை ஒவ்வொன்றும் சரியான மதத்தை அடையாளம் கண்டுகொள்ள நமக்கு உதவி செய்வது மட்டுமல்லாமல், சவால்களையும் வாய்ப்புகளையுங்கூட நமக்குத் தனிப்பட அறிமுகப்படுத்துகிறது.	0.90285385	True	True
2402	[[0.9093686]]	We do need new ways of telling history, and this year, for example, we started a new online project that is called 1968Digital.com, and that is an online documentary series that gives you an impression of that year, 1968, a year marked by global social change that, in many ways, created the world as we know it now.	வரலாற்றைக் கூற புதிய முறைகள் தேவை. உதாரணத்திற்கு, இந்த ஆண்டு, 1968டிஜிட்டல்.காம் எனப்படும் புதிய இணையத்திட்டம் ஒன்றை தொடங்கினோம். இது சமூக மாற்றத்தை படைத்து, இன்றைய உலகை உருவாக்கிய 1968 ஆம் ஆண்டை தெளிவாக காட்டும் இணைய ஆவணப்படத் தொடர்நிகழ்வு ஆகும்.	0.9093686	True	True
2547	[[0.9150025]]	Iridium(III) sulfide is the inorganic compound with the formula Ir2S3.	இரிடியம்(III) சல்பைடு (Iridium(III) sulfide) என்பது Ir2S3 என்ற மூலக்கூற்று வாய்ப்பாடு கொண்ட ஒரு கனிம வேதியியல் சேர்மமாகும்.	0.9150025	True	True
2648	[[0.900463]]	17 day non- residential Tamil language training programme for newly recruited nurses	புதிதாக சேவைக்கு அமர்த்தப்பட்ட தாதியர்களுக்காக நடாத்தப்பட்ட தங்குமிட வசதிற்ற 17 நாள் தமிழ் மொழிக் கற்கைநெறி	0.900463	True	True
2859	[[0.9230653]]	Vedalai is a village in Ramanathapuram district, Tamil Nadu state in southern India.	வேதாளை இந்தியாவின் தமிழ்நாடு மாநிலத்தில் இராமநாதபுரம் மாவட்டத்தில் கிழக்கு பகுதியில் அமைந்துள்ள கிராமம் ஆகும் .	0.9230653	True	True
2908	[[0.92923933]]	The Purna Bhakti Pertiwi Museum, is a history museum specialized on the life of Suharto, the former second president of Indonesia and a powerful political figure in modern Indonesian history.	பூர்ண பக்தி பெர்டிவி அருங்காட்சியகம் (Purna Bhakti Pertiwi Museum), நவீன இந்தோனேசியன் வரலாற்றில் முக்கியமான அரசியல் பிரமுகரும், இந்தோனேசியாவின் முன்னாள் இரண்டாவது ஜனாதிபதியுமான சுஹார்டோவின் வாழ்க்கையை சித்தரிக்கின்ற வரலாற்று அருங்காட்சியகமாகும்.	0.92923933	True	True
2909	[[0.9083824]]	Team India lost the Test series 1-3.	இந்தியா இங்கிலாந்து இடையேயான டெஸ்ட் தொடரை 1-3 என இந்திய அணி இழந்தது.	0.9083824	False	True
2998	[[0.9059725]]	"""Joshua Stein, editor for OUT Magazine, who has attended the class wrote that the quality of yoga was diminished by heightened sensuality and according to The Associated Press, Hot Nude Yoga seems to be a """"form of sensualized tantric yoga practiced nude."""""""	"""யோகா வகுப்பில் கலந்து கொண்ட அவுட் இதழின் ஆசிரியர் ஜோசுவா ஸ்டீன், """"உயர்ந்த சிற்றின்பத்தால்"""" யோகாவின் தரம் குறைந்துவிட்டது என்று எழுதினார் அசோசியேட்டட் பிரஸ்ஸின் அறிக்கையின் படி, நிர்வாண யோகா நிர்வாணமாக பயிற்சி பெற்ற தாந்த்ரீக யோகாவின் ஒரு வடிவமாகத் தெரிகிறது"""" என்கிறது."""	0.9059725	True	True
3037	[[0.9052708]]	Under pressure from Washington, the government has deployed 70,000 Pakistani troops in the traditionally autonomous border regions to stop the movement of fighters back and forth between Afghanistan and Pakistan.	வாஷிங்டனிலிருந்து வந்த அழுத்தத்தின் கீழ், பாரம்பரியமாக தன்னாட்சி உரிமை நிலவுகின்ற எல்லைப் பிராந்தியங்களில் ஆப்கானிஸ்தானிற்கும் பாக்கிஸ்தானிற்கும் இடையில் போராளிகள் நடமாடுவதை நிறுத்துவதற்கு அரசாங்கம் 70,000 பாக்கிஸ்தான் துருப்புக்களை அனுப்பியுள்ளது.	0.9052708	True	True
3064	[[0.9279643]]	The film, on the very first day of its global release, has collected $169 million.	இப்படம் முதல் நாள் மட்டும் உலகம் முழுவதும் ரிலிஸான இடங்களில் 169 மில்லியன் டாலர் வசூல் செய்துள்ளதாம்.	0.9279643	True	True
3078	[[0.926479]]	A sum of Rs.140 crores is provided for this purpose in this Budget.	இதற்காக ரூபாய் 140 கோடி இந்த வரவு-செலவுத் திட்டத்தில் ஒதுக்கீடு செய்யப்பட்டுள்ளது.	0.926479	True	True
3194	[[0.9138679]]	In the second case, the European Court decided in favor of Ingrid Hoffmann of Austria.	இரண்டாவது வழக்கில், ஆஸ்திரியாவைச் சேர்ந்த இங்க்ரிட் ஹாஃப்மானுக்கு சாதகமாக ஐரோப்பிய நீதிமன்றம் தீர்ப்பளித்தது.	0.9138679	True	True
3198	[[0.902542]]	The natural cubic spline interpolating the points in the table above is given by In this case we get f(2.5) = 0.5972.	மேலுள்ள அட்டவணையிலுள்ள புள்ளிகளை இயல்பான கனச்சதுர வளைவானது இவ்வாறு இடைக்கணிப்பு செய்கிறது இந்த வகையில் f (2.5) = 0.5972 எனப் பெறுகிறோம்.	0.902542	True	True
3298	[[0.9118446]]	She is the first Indonesian artist to have success in European and American record charts.	ஐரோப்பிய மற்றும் அமெரிக்க சாதனை அட்டவணையில் வெற்றி பெற்ற முதல் இந்தோனேசிய கலைஞர் இவர்.	0.9118446	True	True
3353	[[0.9016036]]	His 147-ball knock included 10 boundaries and 16 sixes.	147 பந்துகளில் 10 பவுண்டரிகள் மற்றும் 16 சிக்சர்கள் உதவியுடன் அவர் இந்த ரன்களை எடுத்துள்ளார்.	0.9016036	True	True
3496	[[0.9070537]]	Since its last peak in June 2007, it has declined 43 percent.	ஜூன் 2007ல் மிக அதிக உயர்விற்கு பின்னர் அது 43 சதவிகிதம் குறைந்துள்ளது.	0.9070537	True	True
3503	[[0.9043872]]	The newspaper pointed out that the $700 billion bailout would largely hinge on the continued willingness of banks in Asia and the Middle East to hold the US debts.	அமெரிக்க கடன்களை தாங்குவதற்காக ஆசியா மற்றும் மத்திய கிழக்கில் உள்ள வங்கிகள் தொடர்ந்தும் கொண்டுள்ள விருப்பத்தில் பெருமளவில் சார்ந்திருப்பதை இந்த 700 பில்லியன் டொலர் பினையெடுப்பு சாத்தியமாக்கும் என அந்த செய்தித் தாள் சுட்டிக் காட்டியது.	0.9043872	True	True
3557	[[0.94646156]]	A sum of Rs.3 crore was sanctioned as Government grant for this fund during 2012-2013.	இந்நிதிக்கு அரசின் மானியமாக 2012-2013 ஆம் ஆண்டில் ரூ.3 கோடி வழங்கப்பட்டது.	0.94646156	True	True
3594	[[0.9248378]]	The 737 Max 8 costs $121.6 million.	737 Max 8 போயிங் விமானத்தின் மதிப்பு $121.6 மில்லியன் டொலர் ஆகும்.	0.9248378	False	True
3699	[[0.9491127]]	22 new AIIMS and 157 new Medical Colleges are being constructed in the country.	22 புதிய எய்ம்ஸ் மருத்துவமனைகள் மற்றும் 157 புதிய மருத்துவக் கல்லூரிகள் நாடு முழுவதும் கட்டப்பட்டு வருகின்றன.	0.9491127	True	True
3795	[[0.930628]]	In the West Bengal Legislative Assembly election, 1971 she got 12,060 votes (34.54% of the votes in Suri), defeating the candidates of CPI(M), Bangla Congress and Congress(I).	1971 மேற்கு வங்க சட்டமன்றத் தேர்தலில், அவர் 12,060 வாக்குகளைப் பெற்று (சூரிக்கு 34.54% வாக்குகள்), சி.பி.ஐ (எம்), பங்களா காங்கிரஸ் மற்றும் காங்கிரஸ் (இந்திரா) வேட்பாளர்களை தோற்கடித்தார்.	0.930628	True	True
3821	[[0.9013275]]	In the first phase, the Tamil Nadu government has released Rs 110 crore while the Centre has disbursed Rs 50 crore.	முதற்கட்டமாக, தமிழக அரசு, 110 கோடி ரூபாய். மத்திய அரசு, 50 கோடி ரூபாய் விடுவித்து உள்ளன.	0.9013275	True	True
3828	[[0.91108954]]	Then came a convention. 45 of the new Bible students attended and were interviewed.	அதற்கு பின்னர் ஒரு மாநாடு வந்தது. புதிய பைபிள் மாணாக்கர்களில் 45 பேர் சென்றனர். அவர்கள் பேட்டி காணப்பட்டனர்.	0.91108954	True	True
3853	[[0.90745777]]	BJP has won 40 seats out of 90 assembly seats in Haryana.	ஹரியானாவில் நடந்த சட்டசபை தேர்தலில் பாஜகவால் மொத்தமுள்ள 90 தொகுதிகளில் 40 தொகுதிகளில்தான் வெல்ல முடிந்தது.	0.90745777	True	True
3897	[[0.92651224]]	Luminance, Y   , is derived from red, green, and blue ( R G B   ) signals: Y = 0.299 R + 0.587 G + 0.114 B   U   and V   are used to transmit chrominance.	ஒளிஉமிழ்வு, Y   , என்பது சிவப்பு, பச்சை, மற்றும் நீலம் ( R ′ G ′ B ′   ) ஆகிய சமிக்ஞைகளிலிருந்து பெறப்படுகிறது: Y = 0.299 R ′ + 0.587 G ′ + 0.114 B ′   U   மற்றும் V   இரண்டும் வண்ணக்கலவையைக் கடத்துவதற்கு பயன்படுகிறது.	0.92651224	True	True
3919	[[0.9047655]]	By 1939 seven of our ten children had been born.	1939 - க்குள்ளாக எங்கள் பத்து பிள்ளைகளில் ஏழு பேர் பிறந்திருந்தனர்.	0.9047655	True	True
4026	[[0.92779493]]	( Read 1 Corinthians 13: 11. 14: 20.)	( 1 கொரிந்தியர் 13: 11 - ஐயும், 14: 20 - ஐயும் வாசியுங்கள்.)	0.92779493	False	True
4067	[[0.90155846]]	The Minister said this while replying to questions.	” என்று எழுப்பிய கேள்விக்கு பதிலளிக்கும் போதே அமைச்சர் அவ்வாறு குறிப்பிட்டுள்ளார்.	0.90155846	False	True
4134	[[0.94348836]]	One student said: 'No party is going to fight for the rights of the Tamil people, all they're concerned about is defending their own interests.	"""ஒரு மாணவன் தெரிவித்ததாவது: """"எந்தவொரு கட்சியும் தமிழ் மக்களின் உரிமைகளுக்காகப் போராடப் போவதில்லை. அவர்கள் அனைவரும் தமது சொந்த நலன்களை பாதுகாப்பது பற்றி அக்கறை காட்டுகிறார்கள்."""	0.94348836	True	True
4164	[[0.90351003]]	Diabetes can be classified into two types: Type 1 and Type 2.	சர்க்கரை நோயை, டைப் 1, டைப் 2 என இரண்டு வகைகளாகப் பிரிக்கிறார்கள்.	0.90351003	True	True
4166	[[0.93626213]]	"""Commonly [i] is used for italic type, [b] is used for bold, [u] for underline, [color=""""value""""] for color and [list] for lists, as well as [img] for images and [url] for links."""	"""பொதுவாக [i] என்பது இட்டாலிக் வகைக்கு பயன்படுத்தப்படுகிறது, [b] என்பது தடித்த எழுத்துக்குப் பயன்படுத்தப்படுகிறது, [u] என்பது அடிக்கோடிடுதலுக்கு, [color=""""value""""] என்பது நிறமிடுவதற்கு மற்றும் [list] என்பது பட்டியல்களுக்கும் அத்துடன் [img] என்பது நிழற்படங்களுக்கும் [url] என்பது இணைப்புகளுக்கும் பயன்படுத்தப்படுகின்றன."""	0.93626213	True	True
4311	[[0.9139458]]	Shamini Kumaresan (Tamil: . born 1988) is a professional table tennis player from Tamil Nadu, India.	ஷாமினி குமரேசன் (பிறப்பு 1988) இந்தியா, தமிழ்நாடு மாநில தொழில்முறை மேசைப்பந்தாட்ட வீரர்.	0.9139458	True	True
4363	[[0.91599464]]	He did his early education at the Kandanisseri Excelsior School and Nenmini Higher Elementary School.	கந்தனிசேரி எக்செல்சியர் பள்ளி மற்றும் நென்மினி மேல்நிலைப்பள்ளியில் தனது ஆரம்பக் கல்வியை படித்தார்.	0.91599464	True	True
4458	[[0.90316737]]	State Bank of India alone has nearly 16,500 branches, including 191 foreign offices spread across 36 countries.	ஸ்டேட் பாங்க் ஆப் இந்தியாவிற்கு மட்டும் 16,500 கிளைகளும், 36 நாடுகளில் 191 வெளிநாட்டு அலுவலகங்களும் உள்ளன.	0.90316737	True	True
4585	[[0.9230866]]	The movie won the National Film Award for Best Feature Film in Hindi.	இந்தி மொழியில் சிறந்த படத்துக்கான தேசிய விருதினை இந்தப் படம் வென்றது.	0.9230866	True	True
4593	[[0.9159373]]	"""In the same month Cruise was given a Bambi courage award, presented by German media company Hubert Burda Media, """"for tackling a story that had never been covered by Hollywood before""""."""	அதே மாதத்தில் ஜெர்மன் ஊடக நிறுவனமான ஹூபர்ட் பர்டா மீடியா (Hubert Burda Media) “ஹாலிவுட்டில் இதுவரை ஒருபோதும் கவனிக்கப்பட்டிராத ஒரு கதையை கையாண்டதற்காக” க்ரூஸ்க்கு பேம்பி (Bambi) துணிச்சல் விருதினை வழங்கியது.	0.9159373	True	True
4659	[[0.9475907]]	Priya's brother Pandian (Kamalesh) and Priya's father Ramasamy (Sethu Vinayagam) are against their love.	பிரியாவின் சகோதரர் பாண்டியன் (கமலேஷ்) மற்றும் பிரியாவின் தந்தை ராமசாமி ( சேது விநாயகம் ) அவர்களின் காதலை எதிர்க்கிறார்கள்.	0.9475907	True	True
4697	[[0.93960667]]	In rural areas, under the Chief Minister's Solar Powered Green Housing Scheme, so far 3,80,000 houses have been sanctioned from the year 2011-12 onwards.	ஊரகப் பகுதிகளில், முதலமைச்சரின் சூரியஒளி எரிசக்தியுடன் கூடிய பசுமை வீடுகள் திட்டத்தின் கீழ், 2011-12 ஆம் ஆண்டிலிருந்து இதுவரை 3,80,000 வீடுகளுக்கு ஒப்புதல் அளிக்கப்பட்டுள்ளது.	0.93960667	True	True
4740	[[0.9079318]]	On June 1, the Pakistan Socialist Movement and the Pakistan Trade Union Rights Campaign were among the sponsors of a meeting to support the PTCL strike that was addressed by various legislators including from the PPP, the Pakistan Muslim League-Nawaz (the party of former Prime Minister Nawaz Sharif), and the alliance of Islamic fundamentalist parties, the MMA or Muttahida Majlis-i-Amal.	ஜூன் 1 முதல், பாக்கிஸ்தான் சோசலிஸ்ட் இயக்கமும் பாக்கிஸ்தான் தொழிற்சங்க உரிமைகள் பிரச்சாரமும், PTCL வேலை நிறுத்தத்தை ஆதரிப்பதற்கு ஒரு கூட்டத்தை நடத்தின, அதில் பல்வேறு நாடாளுமன்ற உறுப்பினர்கள் கலந்துகொண்டனர், அவர்களில் PPP, பாக்கிஸ்தானின் முஸ்லீம் லீக்-நவாஷ் (முன்னாள் பிரதமர் நவாஸ் செரீப்பின் கட்சி) மற்றும் இஸ்லாமிய அடிப்படைவாத கட்சியின் கூட்டணியான MMA அல்லது முத்தாஹிதா மஜ்லிசே அமல் ஆகியவையும் அடங்கும்.	0.9079318	True	True
4797	[[0.91587436]]	Starring Kalpana and Kalyan Kumar, this movie was a critical and commercial success.	கல்பனா மற்றும் கல்யாண் குமார் நடித்த இந்த படம் விமர்சன ரீதியாகவும் வணிக ரீதியாகவும் வெற்றி பெற்றது.	0.91587436	True	True
4813	[[0.9181037]]	Dewan's Road is an important main street in downtown Mysore city, Karnataka state, India.	திவான் சாலை (Dewan's Road ) என்பது இந்தியாவின் கர்நாடக மாநிலமான மைசூர் நகரத்தில் உள்ள ஒரு முக்கியமான பிரதான வீதியாகும்.	0.9181037	True	True
4989	[[0.9264509]]	The police has not registered a case in this regard so far.	இந்த சம்பவம் குறித்து போலீசார் இதுவரை வழக்கு எதுவும் பதிவு செய்யவில்லை.	0.9264509	True	True
5013	[[0.91431916]]	The cabinet has proposed raising the pension age from 65 to 67 for men, and from 60 to 67 for women.	மந்திரிசபை ஒய்வு பெறும் வயதை ஆண்களுக்குக 65-லிருந்து 67-ஆகவும், பெண்களுக்கு 60-லிருந்து 67-ஆகவும் உயர்த்தியுள்ளது.	0.91431916	True	True
5023	[[0.9004527]]	Cabinet approves transfer of 7.118 acres of Defence land to Kendriya Vidyalaya Sangathan for construction of Kendriya Vidyalaya Number 2 Dhar Road in District Udhampur, Jammu & Kashmir	ஜம்மு-காஷ்மீர் மாநிலம் உதம்பூர் மாவட்டம் தர் சாலையில் 2 ஆம் எண் கேந்திரிய வித்யாலயாவை கட்ட பாதுகாப்புத் துறைக்கு சொந்தமான 7.118 ஏக்கர் நிலத்தை கேந்திரிய வித்யாலய சங்கதத்திற்கு மாற்ற மத்திய அமைச்சரவை ஒப்புதல்.	0.9004527	True	True
5195	[[0.92429864]]	The film has been released in Tamil, Telugu and dubbed in Malayalam.	தமிழில் உருவாகியுள்ள இந்தப் படம், தெலுங்கு மற்றும் மலையாளத்திலும் டப் செய்யப்பட்டு வெளியிடப்பட்டுள்ளது.	0.92429864	True	True
5360	[[0.92443943]]	"""In 2012 Various state governments also introduced """"STATE OPEN SCHOOL"""" to provide distance education."""	"""2012 ஆம் ஆண்டில் பல்வேறு மாநில அரசுகள் தொலைநிலை கல்வி வழங்க """"STATE OPEN SCHOOL"""" அறிமுகப்படுத்தியது."""	0.92443943	True	True
5565	[[0.905362]]	Could not start the X server (your graphical environment) due to an internal error. Please contact your system administrator or check your syslog to diagnose. In the meantime this display will be disabled. Please restart GDM when the problem is corrected.	ஏதோ ஒரு சில உள்ளார்ந்த பிழையால் X சேவையகத்தை (உங்கள் வரைகலை சூழல்) துவக்க முடியவில்லை உங்கள் கணினி நிர்வாகியை தொடர்பு கொள்ளவும். அல்லது பிழையை கண்டுபிடிக்க உங்கள் syslog ஐ பரிசோதிக்கவும். நடுவில் இந்த காட்சி செயல் இழக்கப்படும். பிரச்சினை சரியான உடன் GDM ஐ துவக்குக.	0.905362	True	True
5645	[[0.96653724]]	( Read Job 42: 10, 12, 16, 17.)	( யோபு 42: 10, 12, 16, 17 - ஐ வாசியுங்கள்.)	0.96653724	False	True
5820	[[0.9090764]]	As Chennai is one of the important cities of India and the capital of Tamil Nadu, there are so many national and state level government organizations in Chennai.	இந்தியாவின் முக்கிய நகரங்களுள் ஒன்றாகவும் தமிழகத்தின் தலைநகராகவும் சென்னை விளங்குவதால் பல தேசிய மற்றும் மாநில அரசு நிறுவனங்கள் சென்னையில் உள்ளன.	0.9090764	True	True
5836	[[0.92302036]]	More than 2,500 people are murdered there every year.	ஒவ்வொரு ஆண்டும் அங்கு 2,500 - க்கும் மேற்பட்ட மக்கள் கொல்லப்படுகின்றனர். ”	0.92302036	True	True
5980	[[0.9014065]]	Chief Engineer, Water Resources Department, Design, Research And Construction Support, Chepauk, Chennai-600	தலைமைப் பொறியாளர், நீர்வள ஆதாரத் துறை, திட்ட உருவாக்கம், சேப்பாக்கம், சென்னை -600	0.9014065	True	True
