idx	las	src	tgt	las_score_dbl	src_gt_8_words	tgt_gt_8_words	ollama_trans
675	[[0.93178946]]	Book Four appeared in 1742, and a complete revision of the whole poem in the following year.	నాల్గవ పుస్తకం 1742లో ప్రచురించబడింది మరియు తర్వాత సంవత్సరంలో మొత్తం పద్యం యొక్క ఒక సంపూర్ణ సవరణ ప్రచురించబడింది.	0.93178946	True	True	నాలుగో పుస్తకం 1742లో వెలువడింది, తరువాతి సంవత్సరంలో పూర్తి కావ్యానికి సంశ్లేషణ జరిగింది.
711	[[0.90550685]]	Assam: In Assam during the last 24 hours 169 cases of COVID-19 detected out of 25225 tests conducted.	అస్సాం: గత 24 గంటలలో అస్సాంలో 25225 కోవిడ్ పరీక్షలు జరపగా 169 కొత్త కేసులు బైటపడ్దాయి.	0.90550685	True	True	ఆస్సాం: ఆస్సాంలో గత 24 గంటల్లో 169 కేసులు కోవిడ్-19 పరీక్షల్లో 25225 పరీక్షలు జరిపినవి.
727	[[0.9058394]]	It is powered by the Qualcomm Snapdragon 855+ processor and comes with 12GB of RAM and 256GB of storage.	ఇది 12GB RAM మరియు 256GB ఇంటర్నల్ స్టోరేజీ తో క్వాల్కమ్ స్నాప్ డ్రాగన్ 855 చిప్సెట్ హ్యాండ్సెట్ తో నడుస్తుంది.	0.9058394	True	True	క్వాల్కామ్ స్నాప్‌డ్రాగన్ 855+ ప్రాసెసర్ ద్వారా శక్తినిచ్చి, 12GB ర్యామ్ మరియు 256GB స్టోరేజ్ తో వస్తుంది.
775	[[0.92951196]]	The bill was cleared in Rajya Sabha by 125 votes in favour and 61 votes against it.	రాజ్యసభలో బిల్లుకు అనూకూలంగా 125, వ్యతిరేకంగా 61 ఓట్లు రావడంతో బిల్లులకు సభామోదం లభించింది.	0.92951196	True	True	రాజ్యసభలో 125 అనుకూల ఓట్లు, 61 వ్యతిరేక ఓట్లతో బిల్లు ఆమోదించబడింది.
788	[[0.9070734]]	It is already installed at two checkposts in the State of Sikkim - Rangpo Checkposts, East Sikkim, and Melli checkposts, South Sikkim.	ఇది ఇప్పటికే సిక్కిం రాష్ట్రంలోని రెండు చెక్‌పోస్టులలో - రంగ్‌పో చెక్‌పోస్టులు, తూర్పు సిక్కిం, దక్షిణ సిక్కింలోని మెల్లి చెక్‌పోస్టులు ఏర్పాటు చేశారు The Vehicle Disinfectant Bay deployed at Rangpo Checkposts, East Sikkim	0.9070734	True	True	సిక్కిం రాష్ట్రంలో ఇప్పటికే రెండు చెక్ పోస్టుల్లో స్థాపించబడింది - తూర్పు సిక్కింలోని రంగ్పో చెక్ పోస్టు, దక్షిణ సిక్కింలోని మెల్లి చెక్ పోస్టు.
832	[[0.9203818]]	A case has been registered against Prasad at Sitanagar police station under section 74/2019 and section 324 of Indian Penal Code (IPC).	దీంతో ప్రసాద్‌పై సీతానగరం పోలీస్‌స్టేషన్‌లో 74/2019, ఐపీసీ 324 సెక్షన్‌ కింద కేసు నమోదు చేశారు.	0.9203818	True	True	ప్రసాద్ పై సీతానగర్ పోలీస్ స్టేషన్ వద్ద 74/2019 సెక్షన్, ఐపీసీ 324 సెక్షన్ కింద కేసు నమోదు చేయబడింది.
991	[[0.9293503]]	Union ministers Radha Mohan Singh and Subhash Bhamre and Maharashtra minister Girish Mahajan were also present during talks with Hazare.	హజారేతో జరిపిన చర్చల్లో కేంద్ర మంత్రులు రాధా మోహన్ సింగ్, సుభాష్ భమ్రే, మహారాష్ట్ర మంత్రి గిరీష్ మహాజన్ పాల్గొన్నారు.	0.9293503	True	True	హజారేతో చర్చల్లో రాధా మోహన్ సింగ్, సుభాష్ భామ్రే అనే కేంద్ర మంత్రులు, మహారాష్ట్ర మంత్రి గిరీష్ మహాజన్ కూడా పాల్గొన్నారు.
1032	[[0.90927553]]	The entire domain name may not contain more than 253 characters.	పూర్తి డొమైన్ పేరు 253 అష్టపదుల కంటే ఎక్కువ పొడవును కలిగి ఉండరాదు.	0.90927553	True	True	పూర్తి డొమెయిన్ పేరు 253 అక్షరాల కంటే ఎక్కువ ఉండకూడదు.
1084	[[0.92770374]]	The Union Cabinet chaired by the Prime Minister Shri Narendra Modi has given its approval for introduction of the Payment of Gratuity (Amendment) Bill, 2017 in the Parliament.	ప్ర‌ధాన మంత్రి శ్రీ న‌రేంద్ర మోదీ అధ్య‌క్ష‌త‌న స‌మావేశ‌మైన కేంద్ర మంత్రివ‌ర్గం గ్రాట్యుటీ చెల్లింపు (స‌వ‌ర‌ణ‌) బిల్లు, 2017ను పార్ల‌మెంటులో ప్ర‌వేశ‌పెట్ట‌డానికి త‌న ఆమోదాన్ని తెలిపింది.	0.92770374	True	True	ప్రధాన మంత్రి శ్రీ నరేంద్ర మోదీ అధ్యక్షతన కేంద్ర మంత్రిమండలి పార్లమెంటులో 2017 సంవత్సరపు గ్రాట్యుటీ చెల్లింపు (సవరణ) బిల్లును ప్రవేశపెట్టడానికి తన ఆమోదం తెలిపింది.
1089	[[0.90862596]]	The video of the incident has gone viral on WhatsApp.	ఈ ఘటనకు సంబంధించిన వీడియో వాట్సాప్ లో వైరల్ గా మారడంతో విషయం వెలుగులోకి వచ్చింది.	0.90862596	True	True	ఆ సంఘటన వీడియో వాట్సాప్ లో వైరల్ అయింది.
1102	[[0.9048918]]	So if you take first station as 1 and the 2nd station as 2, so Delta P is P1 minus P2, so P2 is less than P1, so P1 minus P2 because there is a frictional loss, so P1 minus P2 is basically the Delta P.	మీరు మొదటి స్టేషన్ను 1 మరియు రెండో స్టేషన్ 2 గా తీసుకుంటే, డెల్టా పి P1 మైనస్ P2 కాబట్టి P2 కంటే P1 కంటే తక్కువగా ఉంటుంది, కాబట్టి P1 మైనస్ P2 కాబట్టి ఘర్షణ నష్టం ఉంది కాబట్టి P1 మైనస్ P2 ప్రధానంగా డెల్టా P మరియు P1 మైనస్ P2 సానుకూలంగా ఉంటుంది, ఎందుకంటే ఈ పీడన నష్టం ప్రతికూలంగా ఉంటుంది, ఎందుకంటే ఒత్తిడి, మీరు X దిశలో కదులుతుంటే అప్పుడు ఒత్తిడి తగ్గుతుంది, కాబట్టి ప్రవణత ప్రతికూలంగా ఉంటుంది, ఇక్కడ వ్యక్తీకరించబడుతుంది.	0.9048918	True	True	అందుకే మొదటి స్టేషన్ ను 1గా తీసుకుంటే, 2వ స్టేషన్ ను 2గా తీసుకుంటే, డెల్టా పి అనగా పి1 నుండి పి2 తీసివేయడం, పి2 పి1 కంటే తక్కువ, పి1 నుండి పి2 తీసివేయడం ఘర్షణ నష్టం కారణంగా, పి1 నుండి పి2 తీసివేయడం అనగా డెల్టా పి అనేదే.
1141	[[0.9075049]]	Nelson was eventually exiled during the late 1920s and early 1930s, but he continued to assist the organisation financially and politically.	నెల్సన్ చివరికి 1920ల ముగింపు మరియు 1930ల ప్రారంభంలో బహిష్కరించబడ్డాడు, కాని అతను సంస్థకు ఆర్థిక పరంగా మరియు రాజకీయ పరంగా సహాయాన్ని కొనసాగించాడు.	0.9075049	True	True	నెల్సన్ 1920ల చివరి దశాబ్దం, 1930ల ఆరంభ దశాబ్దంలో చివరకు పారిపోయాడు, కానీ ఆర్థికంగా, రాజకీయంగా సంస్థకు సహాయం చేస్తూనే ఉన్నాడు.
1213	[[0.9130517]]	Best Writing- Thiagararajan Kumararaja, Nalan Kumaraswamy, Mysskin, Neelan K Sekar (Super Deluxe)	ఉత్తమ రచయిత – త్యాగరాజన్ కుమారరాజా, నలన్ కుమారస్వామి, మిస్కిన్, నీలం కె శేఖర్(సూపర్ డీలక్స్)	0.9130517	True	True	ఉత్తమ రచన - తియాగరాజన్ కుమారరాజా, నాలన్ కుమారస్వామి, మైస్కిన్, నీలన్ కె శేకర్ (సూపర్ డెలుక్స్)
1331	[[0.93651915]]	Senior Supreme Court advocate Jagdeep Dhankhar was appointed as the new Governor of West Bengal, replacing Keshari Nath Tripathi.	కేసరినాథ్ త్రిపాఠి స్థానంలో పశ్చిమ బెంగాల్ గవర్నర్ గా సుప్రీంకోర్టు సీనియర్ న్యాయవాది జగదీప్ ధన్‌ఖర్ నియమితులయ్యారు.	0.93651915	True	True	పార్లమెంటు సభ్యుడు జగదీప్ ధన్ఖర్ ను పశ్చిమ బెంగాల్ గవర్నరుగా నియమించారు, కేశరి నాథ్ త్రిపాఠిని భర్తీ చేస్తూ.
1479	[[0.90020317]]	Chief Justice of India Ranjan Gogoi has written three letters to Prime Minister Narendra Modi seeking to increase the number of judges in the Supreme Court.	దిల్లీ: సుప్రీంకోర్టులో న్యాయమూర్తుల సంఖ్యను పెంచాలని కోరుతూ భారత ప్రధాన న్యాయమూర్తి జస్టిస్‌ రంజన్‌ గొగొయ్, ప్రధాని మోదీకి లేఖ రాశారు.	0.90020317	True	True	భారత ప్రధాన న్యాయమూర్తి రంజన్ గోగోయ్ ప్రధానమంత్రి నరేంద్ర మోదీకి సుప్రీం కోర్టులో న్యాయమూర్తుల సంఖ్యను పెంచాలని మూడు లేఖలు వ్రాశారు.
1509	[[0.9044242]]	About three million years ago the oceans could have been up to 50 m (165 ft) higher.	దాదాపు మూడు మిలియన్ల సంవత్సరాల క్రితం మహాసముద్రాలు దాదాపు 165 అడుగులు (50 మీ)ఎత్తులో ఉండేవి.	0.9044242	True	True	సుమారు మూడు మిలియన్ సంవత్సరాల క్రితం సముద్రాలు 50 మీ (165 అడుగులు) ఎత్తుగా ఉండవచ్చు.
1523	[[0.9134934]]	It is pretty close to what people approximated here they said 1 million is about four times the size.	1 million is about four times ఎక్కువ అని వారు చెప్పిన ఇక్కడ ప్రజలు అంచనా వేసిన దానికి ఇది చాలా దగ్గరగా ఉంది.	0.9134934	True	True	ఇది ఇక్కడ ప్రజలు అంచనా వేసిన దానికి చాలా దగ్గరగా ఉంది, వారు చెప్పినట్లు 1 మిలియన్ దాదాపు నాలుగు రెట్లు పరిమాణంలో ఉంది.
1551	[[0.9554082]]	The film will also be released in Hindi, Tamil, Telugu, and Malayalam.	ఈ మూవీ తెలుగుతో పాటు త‌మిళ‌, మ‌ల‌యాళ‌, హిందీ, ఇంగ్లిష్ భాష‌ల్లోనూ విడుదల కానుంది.	0.9554082	True	True	ఈ చిత్రం హిందీ, తమిళం, తెలుగు, మలయాళంలో కూడా విడుదల అవుతుంది.
1572	[[0.9313957]]	From then until 1972, my wife and I visited nearly all the congregations of Jehovahs people in eastern and midwestern Nigeria.	అప్పటినుండి 1972 వరకు నేను, నా భార్య కలిసి దాదాపు తూర్పు, మధ్య పశ్చిమ నైజీరియాలో ఉన్న యెహోవా ప్రజల సంఘాలన్నింటినీ సందర్శించాం.	0.9313957	True	True	1972 వరకు, నేను మరియు నా భార్య నైజీరియాలోని తూర్పు మరియు మధ్య పశ్చిమ ప్రాంతాలలోని యెహోవా ప్రజల సమావేశాలను సమీపించాము.
1642	[[0.91128695]]	Directed by Anil Ravipudi, the film is produced by Dil Raju under Sri Venkateswara Creations banner.	శ్రీ వెంకటేశ్వర క్రియేషన్స్‌పతాకం పై అనిల్‌ రావిపూడి రచన దర్శకత్వం లో దిల్‌ రాజు సమర్పణలో శిరీష్‌ ఈ చిత్రాన్ని నిర్మించారు .	0.91128695	True	True	అనిల్ రావిపూడి దర్శకత్వంలో, శ్రీ వెంకటేశ్వర క్రియేషన్స్ బ్యానర్ కింద దిల్ రాజు నిర్మాణంలో ఈ చిత్రం ఉంది.
1704	[[0.90673816]]	A special PMLA court granted bail to Shah terming the arrest by ED was illegal.	ఇడి అరెస్టును ‘చట్టవిరుద్ధం’ అని పేర్కొంటూ షాకు ప్రత్యేక పిఎంఎల్‌ఎ కోర్టు బెయిల్ మంజూరు చేసింది.	0.90673816	True	True	ఈడీ ద్వారా జరిగిన అరెస్టు చట్టవిరుద్ధమని పిఎంఎల్‌ఏ కోర్టు షాకు బెయిల్ మంజూరు చేసింది.
1820	[[0.91379607]]	There were 150 passengers onboard the plane.	ఈ ప్రమాదం చోటుచేసుకున్న సమయంలో విమానంలో 150 మంది ప్రయాణికులు ఉన్నారు.	0.91379607	False	True	ఆ విమానంలో 150 మంది ప్రయాణీకులు ఉన్నారు.
1953	[[0.9002925]]	With Tillerson, Jaishankar discussed bilateral strategic relationship as well as the situation in Afghanistan and the Asia Pacific region.	ఇరు దేశాల మధ్య ద్వైపాక్షిక వ్యూహాత్మక సంబంధాలతోపాటు అఫ్గానిస్తాన్, ఆసియా పసిఫిక్ ప్రాంతంలో నెలకొన్న పరిస్థితిపై టిల్లెర్సన్‌తో జైశంకర్ చర్చించారు.	0.9002925	True	True	టిల్లర్సన్ తో జైశంకర్ బైలాటరల్ స్ట్రాటజిక్ సంబంధం మరియు ఆఫ్ఘనిస్తాన్, ఆసియా పసిఫిక్ ప్రాంతంలో పరిస్థితి గురించి చర్చించారు.
1974	[[0.949093]]	However, there has not been any official announcement regarding the film.	అయితే ఇప్పటి వరకు ఆ సినిమా గురించిన అధికారిక ప్రకటన అయితే రాలేదు.	0.949093	True	True	అయితే, ఆ సినిమా గురించి అధికారిక ప్రకటన ఏదీ జరగలేదు.
2007	[[0.9275273]]	India lead the three-match T20I series 1-0.	మూడు మ్యాచ్‌ల టీ20 సిరీస్‌లో భారత్ 1-0 తో పై చేసి సాధించింది.	0.9275273	False	True	భారత్ మూడు మ్యాచ్‌ల టీ20ఐ సిరీస్‌లో 1-0 తో ఆధిక్యంలో ఉంది.
2031	[[0.9057726]]	The Redmi Note 7 will be available in Onyx Black, Ruby Red and Sapphire Blue.	రెడ్‌మీ నోట్ 7 రూబీ రెడ్, సాఫైర్ బ్లూ, ఓనిక్స్ బ్లాక్ కలర్స్‌లో లభిస్తుంది.	0.9057726	True	True	రెడ్మి నోట్ 7 ఆనిక్స్ బ్లాక్, రూబీ రెడ్ మరియు సఫైర్ బ్లూ రంగుల్లో అందుబాటులో ఉంటుంది.
2032	[[0.93695855]]	In 1952 Air France moved its operations and engineering base to the new Paris Orly Airport South terminal.	1952లో, ఎయిర్ ఫ్రాన్స్ తన కార్యకలాపాలు మరియు ఇంజనీరింగ్ స్థావరాన్ని నూతన పారిస్ ఓర్లీ విమానాశ్రయ దక్షిణ కేంద్రానికి మార్చుకుంది.	0.93695855	True	True	1952లో ఎయిర్ ఫ్రాన్స్ తన ఆపరేషన్స్ మరియు ఇంజనీరింగ్ బేస్ ను పారిస్ ఓర్లి విమానాశ్రయం సౌత్ టెర్మినల్ కు మార్చింది.
2194	[[0.90129805]]	Police made tight security arrangements to avoid any untoward incident.	ఎటువంటి అవాంఛనీయ ఘటనలు చోటు చేసుకోకుండా పోలీసులు భద్రతా ఏర్పాట్లు చేశారు.	0.90129805	True	True	పోలీసు ఏదైనా అనిచ్చిత సంఘటన జరగకుండా కఠిన భద్రతా ఏర్పాట్లు చేసారు.
2281	[[0.92035806]]	GoAir has flown approximately 73.3 million passengers since its inception.	గోఎయిర్ సంస్థ ప్రారంభం నుంచి ఇప్ప‌టి వ‌ర‌కూ సుమారు 73.3 మిలియన్ల మంది ప్రయాణీకులను గ‌మ్య స్థానాల‌కు చేర్చింది.	0.92035806	True	True	గోఏర్ తన స్థాపన నుండి సుమారు 73.3 మిలియన్ ప్రయాణీకులను రవాణా చేసింది.
2321	[[0.9083358]]	This district, like the other districts of Telangana, was controlled by Asaf Jahis, and remained under their rule for nearly two hundred and twenty-five years.	ఈ జిల్లా, తెలంగాణలోని ఇతర జిల్లాల వలె, అస్సాఫ్ జహీస్ ఆధీనంలో ఉంది, దాదాపు రెండు వందల ఇరవై అయిదు సంవత్సరాల కాలం వారి కింద ఉంది.	0.9083358	True	True	ఈ జిల్లా, తెలంగాణ యొక్క ఇతర జిల్లాల లాగా, ఆసఫ్ జాహీల చేత పాలించబడింది, వారి పాలనలో సుమారు రెండు వందల ఇరవై ఐదు సంవత్సరాలు ఉంది.
2343	[[0.9256764]]	"""""""Talking about some of the important steps taken by the Union Government to help the farmers during the lockdown, the Home Minister said, """"""""Modi government has given relief to the farmers in the lockdown by purchasing their crop worth Rs."""""""	"""""""లాక్‌డౌన్‌ సమయంలో రైతులకు సహాయం చేయడానికి కేంద్ర ప్రభుత్వం తీసుకున్న కొన్ని ముఖ్యమైన చర్యల గురించి ప్ర‌స్తావిస్తూ హోంమంత్రి, """"""""మోడీ ప్రభుత్వం లాక్‌డౌన్ స‌మ‌యంలో రైతులకు రూ."""""""	0.9256764	True	True	"లాక్‌డౌన్ సమయంలో రైతులకు సహాయం చేయడానికి కేంద్ర ప్రభుత్వం తీసుకున్న కొన్ని ముఖ్యమైన అడుగుల గురించి మాట్లాడుతూ, హోం మంత్రి చెప్పారు, ""మోదీ ప్రభుత్వం లాక్‌డౌన్ సమయంలో రైతుల పంట విలువ రూ."
2351	[[0.92714536]]	Starting from Jim Corbett National Park, Uttarakhand in the north to the moist lands of Kaziranga National Park in Assam(north east) and the Sunderbans of West Bengal (east) to the dry lands of Ranthambore National Park in Rajasthan, Kanha and Bandhavgarh Tiger reserves in Madhya Pradesh, central India, to many other reserves in the rainforests of Western Ghats such as Nagarhole National Park, Periyar Tiger reserve, Bandipur National Park and Anamalai Tiger reserve, Madumalai National Park in southern India amongst many others, these large animals have been preserved in different arrays of habitats.	ఉత్తరాన ఉత్తరాఖండ్ లోని జిమ్ కార్బెట్ నేషనల్ పార్క్ నుండి అస్సాంలోని కాజీరంగ నేషనల్ పార్క్ (ఈశాన్యం) మరియు పశ్చిమ బెంగాల్ (తూర్పు) లోని సుందర్బన్స్, రాజస్థాన్ లోని రణతంబోర్ నేషనల్ పార్క్, కన్హా, బందవగఢ్ టైగర్ రిజర్వ్స్ వరకు, మధ్య భారత్ లోని మధ్యప్రదేశ్‌లో, పశ్చిమ కనుమల వర్షారణ్యాలలో నాగర్హోల్ నేషనల్ పార్క్, పెరియార్ టైగర్ రిజర్వ్, బండిపూర్ నేషనల్ పార్క్, అనామలై టైగర్ రిజర్వ్, దక్షిణ భారతదేశంలోని మదుమలై నేషనల్ పార్క్ వంటి అనేక ఇతర పులుల ఆవాసాలు ఉన్నాయి.	0.92714536	True	True	ఉత్తరంలోని ఉత్తరాఖండ్ లోని జిమ్ కార్బెట్ జాతీయ ఉద్యానవనం నుండి అస్సాం లోని కాజీరంగా జాతీయ ఉద్యానవనం వరకు, పశ్చిమ బెంగాల్ లోని సుందర్బన్స్ నుండి రాజస్థాన్ లోని రంథాంబోర్ జాతీయ ఉద్యానవనం వరకు, మధ్య భారతదేశంలోని మధ్య ప్రదేశ్ లోని కాన్హా, బంధవ్ గర్ టైగర్ రిజర్వులు, పశ్చిమ ఘాట్స్ లోని వర్షారణ్యాలలోని అనేక ఇతర రిజర్వులు, నాగర్ హోల్ జాతీయ ఉద్యానవనం, పెరియార్ టైగర్ రిజర్వు, బండీపూర్ జాతీయ ఉద్యానవనం, అనమలై టైగర్ రిజర్వు, మదుమలై జాతీయ ఉద్యానవనం వంటి దక్షిణ భారతదేశంలోని అనేక ఇతర రిజర్వులు, ఈ పెద్ద జీవులు వివిధ ఆవాసాలలో సంరక్షించబడ్డాయి.
2415	[[0.9059104]]	Despite losing, Roddick served a career-high of 42 aces in the match.	ఓడిపోయినప్పటికీ, రాడిక్ ఆ మ్యాచ్ లో తన కెరీర్ లోనే అత్యధికంగా 42 ఏసెస్ చేసాడు.	0.9059104	True	True	ఆటలో ఓడిపోయినప్పటికీ రొడ్డిక్ 42 ఏస్ లను కెరీర్ హైలైట్ గా సర్వ్ చేశాడు.
2693	[[0.9326499]]	BJP is contesting on 150 of the 288 seats in Maharashtra while the Shiv Sena has put up candidates in 124 seats.	మహారాష్ట్రలోని 288 సీట్లలో బిజెపి 150 సీట్లకు పోటీ చేస్తుండగా, శివసేన 124 సీట్లకు పోటీ చేస్తుందన్నారు.	0.9326499	True	True	మహారాష్ట్రలోని 288 సీట్లలో 150 సీట్లపై BJP పోటీ చేస్తుండగా, శివసేన తన అభ్యర్థులను 124 సీట్లపై నిలిపింది.
2718	[[0.9073905]]	The best practices presented by the Chief Secretaries included themes such as rural development, skill development, crop insurance, health insurance, tertiary healthcare, welfare of divyang children, reducing infant mortality, tribal welfare, solid waste management, sanitation, drinking water, river conservation, water management, e-governance, pension reform, emergency services, development of mineral-rich areas, PDS reform, Direct Benefit Transfer of subsidy. solar energy, cluster development, good governance and ease of doing business.	గ్రామీణాభివృద్ధి, నైపుణ్యాలకు సాన పెట్టడం, పంట బీమా, ఆరోగ్య బీమా, మూడో అంచె ఆరోగ్య సంరక్షణ, దివ్యాంగ చిన్నారుల సంక్షేమం, శిశు మరణాల రేటును తగ్గించడం, ఆదివాసీల సంక్షేమం, ఘన వ్యర్థాల నిర్వహణ, పారిశుధ్యం, త్రాగు నీరు, నదుల సంరక్షణ, నీటి నిర్వహణ, ఇ-గవర్నెన్స్, పెన్షన్ సంస్కరణ, అత్యవసర సేవలు, ఖనిజ సమృద్ధ ప్రాంతాల వికాసం, పిడిఎస్ సంస్కరణ, సబ్సిడీ యొక్క ప్రయోజనాన్ని నేరుగా బదలాయించడం, సౌర శక్తి, క్లస్టర్ డివెలప్ మెంట్, సుపరిపాలన మరియు వ్యాపారం చేయడంలో సరళత్వం వంటివి ప్రధాన కార్యదర్శులు వివరించిన ఉత్తమ ప్రయోగ పద్ధతులలో ఉన్నాయి.	0.9073905	True	True	ప్రధాన కార్యదర్శులు ప్రతిపాదించిన ఉత్తమ ఆచారాలు గ్రామీణ అభివృద్ధి, నైపుణ్య అభివృద్ధి, పంట బీమా, ఆరోగ్య బీమా, తృతీయ ఆరోగ్య సంరక్షణ, దివ్యాంగుల పిల్లల సంక్షేమం, శిశు మరణాలను తగ్గించడం, ఆదివాసీ సంక్షేమం, ఘన వ్యర్థ నిర్వహణ, పారిశుధ్యం, త్రాగు నీరు, నదీ సంరక్షణ, జల నిర్వహణ, ఇ-ప్రభుత్వం, పెన్షన్ సంస్కరణ, అత్యవసర సేవలు, ఖనిజ సంపద ప్రాంతాల అభివృద్ధి, పిడిఎస్ సంస్కరణ, సబ్సిడీ డైరెక్ట్ బెనిఫిట్ ట్రాన్స్ఫర్, సౌర శక్తి, క్లస్టర్ అభివృద్ధి, మంచి ప్రభుత్వం మరియు వ్యాపార సౌలభ్యం.
